GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,HOME_TEAM_WINS,date_numeric,pts_home_z,pts_away_z,date_z
2022-01-30,1610612766,1610612746,2021,90.0,115.0,0,738185,-1.0126703444840524,1.069915251365361,1.5957137125211864
2022-01-30,1610612741,1610612757,2021,130.0,116.0,1,738185,1.9991773698345598,1.144365056597175,1.5957137125211864
2022-01-30,1610612765,1610612739,2021,115.0,105.0,1,738185,0.8697344769650802,0.3254171990472204,1.5957137125211864
2022-01-30,1610612753,1610612742,2021,110.0,108.0,1,738185,0.4932535126752537,0.5487666147426625,1.5957137125211864
2022-01-30,1610612749,1610612743,2021,100.0,136.0,0,738185,-0.25970841590439936,2.6333611612334558,1.5957137125211864
2022-01-30,1610612750,1610612762,2021,126.0,106.0,1,738185,1.6979925984026987,0.39986700427903443,1.5957137125211864
2022-01-30,1610612756,1610612759,2021,115.0,110.0,1,738185,0.8697344769650802,0.6976662252062906,1.5957137125211864
2022-01-29,1610612740,1610612738,2021,97.0,107.0,0,738184,-0.4855969944782953,0.4743168095108485,1.5952216949673432
2022-01-29,1610612742,1610612754,2021,132.0,105.0,1,738184,2.14976975555049,0.3254171990472204,1.5952216949673432
2022-01-29,1610612755,1610612758,2021,103.0,101.0,1,738184,-0.03381983733050344,0.027617978119964193,1.5952216949673432
2022-01-29,1610612748,1610612761,2021,120.0,124.0,0,738184,1.2462154412549067,1.7399634984516874,1.5952216949673432
2022-01-29,1610612763,1610612764,2021,115.0,95.0,1,738184,0.8697344769650802,-0.4190808532709201,1.5952216949673432
2022-01-29,1610612744,1610612751,2021,110.0,106.0,1,738184,0.4932535126752537,0.39986700427903443,1.5952216949673432
2022-01-28,1610612753,1610612765,2021,119.0,103.0,1,738183,1.1709192483969415,0.1765175885835923,1.5947296774135
2022-01-28,1610612766,1610612747,2021,117.0,114.0,1,738183,1.020326862681011,0.9954654461335468,1.5947296774135
2022-01-28,1610612737,1610612738,2021,108.0,92.0,1,738183,0.3426611269593231,-0.6424302689663622,1.5947296774135
2022-01-28,1610612740,1610612743,2021,105.0,116.0,0,738183,0.11677254838542717,1.144365056597175,1.5947296774135
2022-01-28,1610612748,1610612746,2021,121.0,114.0,1,738183,1.321511634112872,0.9954654461335468,1.5947296774135
2022-01-28,1610612745,1610612757,2021,110.0,125.0,0,738183,0.4932535126752537,1.8144133036835013,1.5947296774135
2022-01-28,1610612763,1610612762,2021,119.0,109.0,1,738183,1.1709192483969415,0.6232164199744766,1.5947296774135
2022-01-28,1610612760,1610612754,2021,110.0,113.0,0,738183,0.4932535126752537,0.9210156409017328,1.5947296774135
2022-01-28,1610612759,1610612741,2021,131.0,122.0,1,738183,2.0744735626925253,1.5910638879880592,1.5947296774135
2022-01-28,1610612756,1610612750,2021,134.0,124.0,1,738183,2.300362141266421,1.7399634984516874,1.5947296774135
2022-01-28,1610612749,1610612752,2021,123.0,108.0,1,738183,1.4721040198288027,0.5487666147426625,1.5947296774135
2022-01-27,1610612755,1610612747,2021,105.0,87.0,1,738182,0.11677254838542717,-1.0146792951254324,1.5942376598596568
2022-01-27,1610612744,1610612750,2021,124.0,115.0,1,738182,1.5474002126867679,1.069915251365361,1.5942376598596568
2022-01-26,1610612739,1610612749,2021,115.0,99.0,1,738181,0.8697344769650802,-0.1212816323436639,1.5937456423058136
2022-01-26,1610612754,1610612766,2021,126.0,158.0,0,738181,1.6979925984026987,4.271256876333365,1.5937456423058136
2022-01-26,1610612753,1610612746,2021,102.0,111.0,0,738181,-0.10911603018846874,0.7721160304381047,1.5937456423058136
2022-01-26,1610612737,1610612758,2021,121.0,104.0,1,738181,1.321511634112872,0.25096739381540634,1.5937456423058136
2022-01-26,1610612748,1610612752,2021,110.0,96.0,1,738181,0.4932535126752537,-0.34463104803910605,1.5937456423058136
2022-01-26,1610612751,1610612743,2021,118.0,124.0,0,738181,1.095623055538976,1.7399634984516874,1.5937456423058136
2022-01-26,1610612741,1610612761,2021,111.0,105.0,1,738181,0.568549705533219,0.3254171990472204,1.5937456423058136
2022-01-26,1610612759,1610612763,2021,110.0,118.0,0,738181,0.4932535126752537,1.293264667060803,1.5937456423058136
2022-01-26,1610612762,1610612756,2021,97.0,105.0,0,738181,-0.4855969944782953,0.3254171990472204,1.5937456423058136
2022-01-26,1610612757,1610612742,2021,112.0,132.0,0,738181,0.6438458983911843,2.3355619403062,1.5937456423058136
2022-01-25,1610612755,1610612740,2021,117.0,107.0,1,738180,1.020326862681011,0.4743168095108485,1.5932536247519704
2022-01-25,1610612765,1610612743,2021,105.0,110.0,0,738180,0.11677254838542717,0.6976662252062906,1.5932536247519704
2022-01-25,1610612761,1610612766,2021,125.0,113.0,1,738180,1.6226964055447333,0.9210156409017328,1.5932536247519704
2022-01-25,1610612764,1610612746,2021,115.0,116.0,0,738180,0.8697344769650802,1.144365056597175,1.5932536247519704
2022-01-25,1610612738,1610612758,2021,128.0,75.0,1,738180,1.8485849841186293,-1.908076957907201,1.5932536247519704
2022-01-25,1610612751,1610612747,2021,96.0,106.0,0,738180,-0.5608931873362606,0.39986700427903443,1.5932536247519704
2022-01-25,1610612745,1610612759,2021,104.0,134.0,0,738180,0.041476355527461865,2.484461550769828,1.5932536247519704
2022-01-25,1610612744,1610612742,2021,130.0,92.0,1,738180,1.9991773698345598,-0.6424302689663622,1.5932536247519704
2022-01-25,1610612757,1610612750,2021,107.0,109.0,0,738180,0.26736493410135775,0.6232164199744766,1.5932536247519704
2022-01-24,1610612739,1610612752,2021,95.0,93.0,1,738179,-0.6361893801942259,-0.5679804637345482,1.5927616071981274
2022-01-24,1610612740,1610612754,2021,117.0,113.0,1,738179,1.020326862681011,0.9210156409017328,1.5927616071981274
2022-01-24,1610612760,1610612741,2021,110.0,111.0,0,738179,0.4932535126752537,0.7721160304381047,1.5927616071981274
2022-01-24,1610612756,1610612762,2021,115.0,109.0,1,738179,0.8697344769650802,0.6232164199744766,1.5927616071981274
2022-01-23,1610612752,1610612746,2021,110.0,102.0,1,738178,0.4932535126752537,0.10206778335177824,1.5922695896442842
2022-01-23,1610612764,1610612738,2021,87.0,116.0,0,738178,-1.2385589230579483,1.144365056597175,1.5922695896442842
2022-01-23,1610612748,1610612747,2021,113.0,107.0,1,738178,0.7191420912491496,0.4743168095108485,1.5922695896442842
2022-01-23,1610612753,1610612741,2021,114.0,95.0,1,738178,0.7944382841071149,-0.4190808532709201,1.5922695896442842
2022-01-23,1610612761,1610612757,2021,105.0,114.0,0,738178,0.11677254838542717,0.9954654461335468,1.5922695896442842
2022-01-23,1610612766,1610612737,2021,91.0,113.0,0,738178,-0.9373741516260871,0.9210156409017328,1.5922695896442842
2022-01-23,1610612759,1610612755,2021,109.0,115.0,0,738178,0.4179573198172884,1.069915251365361,1.5922695896442842
2022-01-23,1610612742,1610612763,2021,104.0,91.0,1,738178,0.041476355527461865,-0.7168800741981763,1.5922695896442842
2022-01-23,1610612750,1610612751,2021,136.0,125.0,1,738178,2.450954526982352,1.8144133036835013,1.5922695896442842
2022-01-23,1610612743,1610612765,2021,117.0,111.0,1,738178,1.020326862681011,0.7721160304381047,1.5922695896442842
2022-01-23,1610612744,1610612762,2021,94.0,92.0,1,738178,-0.7114855730521912,-0.6424302689663622,1.5922695896442842
2022-01-22,1610612749,1610612758,2021,133.0,127.0,1,738177,2.2250659484084556,1.9633129141471295,1.591777572090441
2022-01-22,1610612739,1610612760,2021,94.0,87.0,1,738177,-0.7114855730521912,-1.0146792951254324,1.591777572090441
2022-01-22,1610612756,1610612754,2021,113.0,103.0,1,738177,0.7191420912491496,0.1765175885835923,1.591777572090441
2022-01-21,1610612766,1610612760,2021,121.0,98.0,1,738176,1.321511634112872,-0.19573143757547795,1.5912855545365978
2022-01-21,1610612753,1610612747,2021,105.0,116.0,0,738176,0.11677254838542717,1.144365056597175,1.5912855545365978
2022-01-21,1610612755,1610612746,2021,101.0,102.0,0,738176,-0.18441222304643407,0.10206778335177824,1.5912855545365978
2022-01-21,1610612737,1610612748,2021,110.0,108.0,1,738176,0.4932535126752537,0.5487666147426625,1.5912855545365978
2022-01-21,1610612738,1610612757,2021,105.0,109.0,0,738176,0.11677254838542717,0.6232164199744766,1.5912855545365978
2022-01-21,1610612764,1610612761,2021,105.0,109.0,0,738176,0.11677254838542717,0.6232164199744766,1.5912855545365978
2022-01-21,1610612749,1610612741,2021,94.0,90.0,1,738176,-0.7114855730521912,-0.7913298794299903,1.5912855545365978
2022-01-21,1610612759,1610612751,2021,102.0,117.0,0,738176,-0.10911603018846874,1.218814861828989,1.5912855545365978
2022-01-21,1610612743,1610612763,2021,118.0,122.0,0,738176,1.095623055538976,1.5910638879880592,1.5912855545365978
2022-01-21,1610612762,1610612765,2021,111.0,101.0,1,738176,0.568549705533219,0.027617978119964193,1.5912855545365978
2022-01-21,1610612744,1610612745,2021,105.0,103.0,1,738176,0.11677254838542717,0.1765175885835923,1.5912855545365978
2022-01-20,1610612752,1610612740,2021,91.0,102.0,0,738175,-0.9373741516260871,0.10206778335177824,1.5907935369827546
2022-01-20,1610612742,1610612756,2021,101.0,109.0,0,738175,-0.18441222304643407,0.6232164199744766,1.5907935369827546
2022-01-20,1610612744,1610612754,2021,117.0,121.0,0,738175,1.020326862681011,1.516614082756245,1.5907935369827546
2022-01-19,1610612755,1610612753,2021,123.0,110.0,1,738174,1.4721040198288027,0.6976662252062906,1.5903015194289114
2022-01-19,1610612764,1610612751,2021,118.0,119.0,0,738174,1.095623055538976,1.3677144722926171,1.5903015194289114
2022-01-19,1610612737,1610612750,2021,134.0,122.0,1,738174,2.300362141266421,1.5910638879880592,1.5903015194289114
2022-01-19,1610612738,1610612766,2021,102.0,111.0,0,738174,-0.10911603018846874,0.7721160304381047,1.5903015194289114
2022-01-19,1610612748,1610612757,2021,104.0,92.0,1,738174,0.041476355527461865,-0.6424302689663622,1.5903015194289114
2022-01-19,1610612741,1610612739,2021,117.0,104.0,1,738174,1.020326862681011,0.25096739381540634,1.5903015194289114
2022-01-19,1610612749,1610612763,2021,126.0,114.0,1,738174,1.6979925984026987,0.9954654461335468,1.5903015194289114
2022-01-19,1610612742,1610612761,2021,102.0,98.0,1,738174,-0.10911603018846874,-0.19573143757547795,1.5903015194289114
2022-01-19,1610612759,1610612760,2021,118.0,96.0,1,738174,1.095623055538976,-0.34463104803910605,1.5903015194289114
2022-01-19,1610612762,1610612745,2021,111.0,116.0,0,738174,0.568549705533219,1.144365056597175,1.5903015194289114
2022-01-19,1610612743,1610612746,2021,130.0,128.0,1,738174,1.9991773698345598,2.0377627193789434,1.5903015194289114
2022-01-19,1610612758,1610612765,2021,131.0,133.0,0,738174,2.0744735626925253,2.410011745538014,1.5903015194289114
2022-01-19,1610612747,1610612754,2021,104.0,111.0,0,738174,0.041476355527461865,0.7721160304381047,1.5903015194289114
2022-01-18,1610612752,1610612750,2021,110.0,112.0,0,738173,0.4932535126752537,0.8465658356699187,1.5898095018750682
2022-01-18,1610612744,1610612765,2021,102.0,86.0,1,738173,-0.10911603018846874,-1.0891291003572465,1.5898095018750682
2022-01-17,1610612738,1610612740,2021,104.0,92.0,1,738172,0.041476355527461865,-0.6424302689663622,1.589317484321225
2022-01-17,1610612752,1610612766,2021,87.0,97.0,0,738172,-1.2385589230579483,-0.270181242807292,1.589317484321225
2022-01-17,1610612764,1610612755,2021,117.0,98.0,1,738172,1.020326862681011,-0.19573143757547795,1.589317484321225
2022-01-17,1610612739,1610612751,2021,114.0,107.0,1,738172,0.7944382841071149,0.4743168095108485,1.589317484321225
2022-01-17,1610612763,1610612741,2021,119.0,106.0,1,738172,1.1709192483969415,0.39986700427903443,1.589317484321225
2022-01-17,1610612746,1610612754,2021,139.0,133.0,1,738172,2.6768431055562476,2.410011745538014,1.589317484321225
2022-01-17,1610612737,1610612749,2021,121.0,114.0,1,738172,1.321511634112872,0.9954654461335468,1.589317484321225
2022-01-17,1610612753,1610612757,2021,88.0,98.0,0,738172,-1.163262730199983,-0.19573143757547795,1.589317484321225
2022-01-17,1610612748,1610612761,2021,104.0,99.0,1,738172,0.041476355527461865,-0.1212816323436639,1.589317484321225
2022-01-17,1610612742,1610612760,2021,104.0,102.0,1,738172,0.041476355527461865,0.10206778335177824,1.589317484321225
2022-01-17,1610612759,1610612756,2021,107.0,121.0,0,738172,0.26736493410135775,1.516614082756245,1.589317484321225
2022-01-17,1610612747,1610612762,2021,101.0,95.0,1,738172,-0.18441222304643407,-0.4190808532709201,1.589317484321225
2022-01-16,1610612765,1610612756,2021,108.0,135.0,0,738171,0.3426611269593231,2.558911356001642,1.5888254667673818
2022-01-16,1610612758,1610612745,2021,112.0,118.0,0,738171,0.6438458983911843,1.293264667060803,1.5888254667673818
2022-01-16,1610612750,1610612744,2021,119.0,99.0,1,738171,1.1709192483969415,-0.1212816323436639,1.5888254667673818
2022-01-16,1610612743,1610612762,2021,102.0,125.0,0,738171,-0.10911603018846874,1.8144133036835013,1.5888254667673818
2022-01-15,1610612749,1610612761,2021,96.0,103.0,0,738170,-0.5608931873362606,0.1765175885835923,1.5883334492135386
2022-01-15,1610612764,1610612757,2021,110.0,115.0,0,738170,0.4932535126752537,1.069915251365361,1.5883334492135386
2022-01-15,1610612737,1610612752,2021,108.0,117.0,0,738170,0.3426611269593231,1.218814861828989,1.5883334492135386
2022-01-15,1610612751,1610612740,2021,120.0,105.0,1,738170,1.2462154412549067,0.3254171990472204,1.5883334492135386
2022-01-15,1610612748,1610612755,2021,98.0,109.0,0,738170,-0.41030080162032995,0.6232164199744766,1.5883334492135386
2022-01-15,1610612760,1610612739,2021,102.0,107.0,0,738170,-0.10911603018846874,0.4743168095108485,1.5883334492135386
2022-01-15,1610612738,1610612741,2021,114.0,112.0,1,738170,0.7944382841071149,0.8465658356699187,1.5883334492135386
2022-01-15,1610612759,1610612746,2021,101.0,94.0,1,738170,-0.18441222304643407,-0.49353065850273414,1.5883334492135386
2022-01-15,1610612743,1610612747,2021,133.0,96.0,1,738170,2.2250659484084556,-0.34463104803910605,1.5883334492135386
2022-01-15,1610612742,1610612753,2021,108.0,92.0,1,738170,0.3426611269593231,-0.6424302689663622,1.5883334492135386
2022-01-14,1610612766,1610612753,2021,109.0,116.0,0,738169,0.4179573198172884,1.144365056597175,1.5878414316596954
2022-01-14,1610612765,1610612761,2021,103.0,87.0,1,738169,-0.03381983733050344,-1.0146792951254324,1.5878414316596954
2022-01-14,1610612754,1610612756,2021,94.0,112.0,0,738169,-0.7114855730521912,0.8465658356699187,1.5878414316596954
2022-01-14,1610612755,1610612738,2021,111.0,99.0,1,738169,0.568549705533219,-0.1212816323436639,1.5878414316596954
2022-01-14,1610612741,1610612744,2021,96.0,138.0,0,738169,-0.5608931873362606,2.782260771697084,1.5878414316596954
2022-01-14,1610612748,1610612737,2021,124.0,118.0,1,738169,1.5474002126867679,1.293264667060803,1.5878414316596954
2022-01-14,1610612759,1610612739,2021,109.0,114.0,0,738169,0.4179573198172884,0.9954654461335468,1.5878414316596954
2022-01-14,1610612763,1610612742,2021,85.0,112.0,0,738169,-1.389151308773879,0.8465658356699187,1.5878414316596954
2022-01-14,1610612758,1610612745,2021,126.0,114.0,1,738169,1.6979925984026987,0.9954654461335468,1.5878414316596954
2022-01-13,1610612749,1610612744,2021,118.0,99.0,1,738168,1.095623055538976,-0.1212816323436639,1.5873494141058524
2022-01-13,1610612763,1610612750,2021,116.0,108.0,1,738168,0.9450306698230455,0.5487666147426625,1.5873494141058524
2022-01-13,1610612740,1610612746,2021,113.0,89.0,1,738168,0.7191420912491496,-0.8657796846618044,1.5873494141058524
2022-01-13,1610612751,1610612760,2021,109.0,130.0,0,738168,0.4179573198172884,2.1866623298425716,1.5873494141058524
2022-01-13,1610612743,1610612757,2021,140.0,108.0,1,738168,2.752139298414213,0.5487666147426625,1.5873494141058524
2022-01-12,1610612754,1610612738,2021,100.0,119.0,0,738167,-0.25970841590439936,1.3677144722926171,1.5868573965520092
2022-01-12,1610612755,1610612766,2021,98.0,109.0,0,738167,-0.41030080162032995,0.6232164199744766,1.5868573965520092
2022-01-12,1610612764,1610612753,2021,112.0,106.0,1,738167,0.6438458983911843,0.39986700427903443,1.5868573965520092
2022-01-12,1610612737,1610612748,2021,91.0,115.0,0,738167,-0.9373741516260871,1.069915251365361,1.5868573965520092
2022-01-12,1610612752,1610612742,2021,108.0,85.0,1,738167,0.3426611269593231,-1.1635789055890606,1.5868573965520092
2022-01-12,1610612759,1610612745,2021,124.0,128.0,0,738167,1.5474002126867679,2.0377627193789434,1.5868573965520092
2022-01-12,1610612762,1610612739,2021,91.0,111.0,0,738167,-0.9373741516260871,0.7721160304381047,1.5868573965520092
2022-01-12,1610612741,1610612751,2021,112.0,138.0,0,738167,0.6438458983911843,2.782260771697084,1.5868573965520092
2022-01-12,1610612758,1610612747,2021,125.0,116.0,1,738167,1.6226964055447333,1.144365056597175,1.5868573965520092
2022-01-11,1610612764,1610612760,2021,122.0,118.0,1,738166,1.3968078269708373,1.293264667060803,1.586365378998166
2022-01-11,1610612761,1610612756,2021,95.0,99.0,0,738166,-0.6361893801942259,-0.1212816323436639,1.586365378998166
2022-01-11,1610612741,1610612765,2021,133.0,87.0,1,738166,2.2250659484084556,-1.0146792951254324,1.586365378998166
2022-01-11,1610612763,1610612744,2021,116.0,108.0,1,738166,0.9450306698230455,0.5487666147426625,1.586365378998166
2022-01-11,1610612740,1610612750,2021,128.0,125.0,1,738166,1.8485849841186293,1.8144133036835013,1.586365378998166
2022-01-11,1610612746,1610612743,2021,87.0,85.0,1,738166,-1.2385589230579483,-1.1635789055890606,1.586365378998166
2022-01-10,1610612766,1610612749,2021,103.0,99.0,1,738165,-0.03381983733050344,-0.1212816323436639,1.5858733614443228
2022-01-10,1610612765,1610612762,2021,126.0,116.0,1,738165,1.6979925984026987,1.144365056597175,1.5858733614443228
2022-01-10,1610612738,1610612754,2021,101.0,98.0,1,738165,-0.18441222304643407,-0.19573143757547795,1.5858733614443228
2022-01-10,1610612752,1610612759,2021,111.0,96.0,1,738165,0.568549705533219,-0.34463104803910605,1.5858733614443228
2022-01-10,1610612745,1610612755,2021,91.0,111.0,0,738165,-0.9373741516260871,0.7721160304381047,1.5858733614443228
2022-01-10,1610612757,1610612751,2021,114.0,108.0,1,738165,0.7944382841071149,0.5487666147426625,1.5858733614443228
2022-01-10,1610612758,1610612739,2021,108.0,109.0,0,738165,0.3426611269593231,0.6232164199744766,1.5858733614443228
2022-01-09,1610612751,1610612759,2021,121.0,119.0,1,738164,1.321511634112872,1.3677144722926171,1.5853813438904796
2022-01-09,1610612746,1610612737,2021,106.0,93.0,1,738164,0.19206874124339246,-0.5679804637345482,1.5853813438904796
2022-01-09,1610612753,1610612764,2021,100.0,102.0,0,738164,-0.25970841590439936,0.10206778335177824,1.5853813438904796
2022-01-09,1610612761,1610612740,2021,105.0,101.0,1,738164,0.11677254838542717,0.027617978119964193,1.5853813438904796
2022-01-09,1610612745,1610612750,2021,123.0,141.0,0,738164,1.4721040198288027,3.0056101873925263,1.5853813438904796
2022-01-09,1610612760,1610612743,2021,95.0,99.0,0,738164,-0.6361893801942259,-0.1212816323436639,1.5853813438904796
2022-01-09,1610612742,1610612741,2021,113.0,99.0,1,738164,0.7191420912491496,-0.1212816323436639,1.5853813438904796
2022-01-09,1610612744,1610612739,2021,96.0,82.0,1,738164,-0.5608931873362606,-1.3869283212845027,1.5853813438904796
2022-01-09,1610612757,1610612758,2021,103.0,88.0,1,738164,-0.03381983733050344,-0.9402294898936184,1.5853813438904796
2022-01-09,1610612747,1610612763,2021,119.0,127.0,0,738164,1.1709192483969415,1.9633129141471295,1.5853813438904796
2022-01-08,1610612746,1610612763,2021,108.0,123.0,0,738163,0.3426611269593231,1.6655136932198733,1.5848893263366364
2022-01-08,1610612766,1610612749,2021,114.0,106.0,1,738163,0.7944382841071149,0.39986700427903443,1.5848893263366364
2022-01-08,1610612765,1610612753,2021,97.0,92.0,1,738163,-0.4855969944782953,-0.6424302689663622,1.5848893263366364
2022-01-08,1610612754,1610612762,2021,125.0,113.0,1,738163,1.6226964055447333,0.9210156409017328,1.5848893263366364
2022-01-08,1610612738,1610612752,2021,99.0,75.0,1,738163,-0.33500460876236465,-1.908076957907201,1.5848893263366364
2022-01-08,1610612756,1610612748,2021,100.0,123.0,0,738163,-0.25970841590439936,1.6655136932198733,1.5848893263366364
2022-01-07,1610612755,1610612759,2021,119.0,100.0,1,738162,1.1709192483969415,-0.046831827111849855,1.5843973087827932
2022-01-07,1610612751,1610612749,2021,109.0,121.0,0,738162,0.4179573198172884,1.516614082756245,1.5843973087827932
2022-01-07,1610612761,1610612762,2021,122.0,108.0,1,738162,1.3968078269708373,0.5487666147426625,1.5843973087827932
2022-01-07,1610612741,1610612764,2021,130.0,122.0,1,738162,1.9991773698345598,1.5910638879880592,1.5843973087827932
2022-01-07,1610612745,1610612742,2021,106.0,130.0,0,738162,0.19206874124339246,2.1866623298425716,1.5843973087827932
2022-01-07,1610612760,1610612750,2021,105.0,135.0,0,738162,0.11677254838542717,2.558911356001642,1.5843973087827932
2022-01-07,1610612743,1610612758,2021,121.0,111.0,1,738162,1.321511634112872,0.7721160304381047,1.5843973087827932
2022-01-07,1610612747,1610612737,2021,134.0,118.0,1,738162,2.300362141266421,1.293264667060803,1.5843973087827932
2022-01-07,1610612757,1610612739,2021,101.0,114.0,0,738162,-0.18441222304643407,0.9954654461335468,1.5843973087827932
2022-01-06,1610612752,1610612738,2021,108.0,105.0,1,738161,0.3426611269593231,0.3254171990472204,1.58390529122895
2022-01-06,1610612763,1610612765,2021,118.0,88.0,1,738161,1.095623055538976,-0.9402294898936184,1.58390529122895
2022-01-06,1610612740,1610612744,2021,101.0,96.0,1,738161,-0.18441222304643407,-0.34463104803910605,1.58390529122895
2022-01-06,1610612756,1610612746,2021,106.0,89.0,1,738161,0.19206874124339246,-0.8657796846618044,1.58390529122895
2022-01-05,1610612766,1610612765,2021,140.0,111.0,1,738160,2.752139298414213,0.7721160304381047,1.5834132736751068
2022-01-05,1610612753,1610612755,2021,106.0,116.0,0,738160,0.19206874124339246,1.144365056597175,1.5834132736751068
2022-01-05,1610612764,1610612745,2021,111.0,114.0,0,738160,0.568549705533219,0.9954654461335468,1.5834132736751068
2022-01-05,1610612738,1610612759,2021,97.0,99.0,0,738160,-0.4855969944782953,-0.1212816323436639,1.5834132736751068
2022-01-05,1610612754,1610612751,2021,121.0,129.0,0,738160,1.321511634112872,2.1122125246107575,1.5834132736751068
2022-01-05,1610612742,1610612744,2021,99.0,82.0,1,738160,-0.33500460876236465,-1.3869283212845027,1.5834132736751068
2022-01-05,1610612749,1610612761,2021,111.0,117.0,0,738160,0.568549705533219,1.218814861828989,1.5834132736751068
2022-01-05,1610612750,1610612760,2021,98.0,90.0,1,738160,-0.41030080162032995,-0.7913298794299903,1.5834132736751068
2022-01-05,1610612743,1610612762,2021,109.0,115.0,0,738160,0.4179573198172884,1.069915251365361,1.5834132736751068
2022-01-05,1610612757,1610612748,2021,109.0,115.0,0,738160,0.4179573198172884,1.069915251365361,1.5834132736751068
2022-01-05,1610612758,1610612737,2021,102.0,108.0,0,738160,-0.10911603018846874,0.5487666147426625,1.5834132736751068
2022-01-04,1610612739,1610612763,2021,106.0,110.0,0,738159,0.19206874124339246,0.6976662252062906,1.5829212561212636
2022-01-04,1610612761,1610612759,2021,129.0,104.0,1,738159,1.9238811769765944,0.25096739381540634,1.5829212561212636
2022-01-04,1610612752,1610612754,2021,104.0,94.0,1,738159,0.041476355527461865,-0.49353065850273414,1.5829212561212636
2022-01-04,1610612740,1610612756,2021,110.0,123.0,0,738159,0.4932535126752537,1.6655136932198733,1.5829212561212636
2022-01-04,1610612747,1610612758,2021,122.0,114.0,1,738159,1.3968078269708373,0.9954654461335468,1.5829212561212636
2022-01-03,1610612755,1610612745,2021,133.0,113.0,1,738158,2.2250659484084556,0.9210156409017328,1.5824292385674203
2022-01-03,1610612764,1610612766,2021,124.0,121.0,1,738158,1.5474002126867679,1.516614082756245,1.5824292385674203
2022-01-03,1610612751,1610612763,2021,104.0,118.0,0,738158,0.041476355527461865,1.293264667060803,1.5824292385674203
2022-01-03,1610612741,1610612753,2021,102.0,98.0,1,738158,-0.10911603018846874,-0.19573143757547795,1.5824292385674203
2022-01-03,1610612749,1610612765,2021,106.0,115.0,0,738158,0.19206874124339246,1.069915251365361,1.5824292385674203
2022-01-03,1610612740,1610612762,2021,104.0,115.0,0,738158,0.041476355527461865,1.069915251365361,1.5824292385674203
2022-01-03,1610612742,1610612743,2021,103.0,89.0,1,738158,-0.03381983733050344,-0.8657796846618044,1.5824292385674203
2022-01-03,1610612744,1610612748,2021,115.0,108.0,1,738158,0.8697344769650802,0.5487666147426625,1.5824292385674203
2022-01-03,1610612757,1610612737,2021,136.0,131.0,1,738158,2.450954526982352,2.2611121350743857,1.5824292385674203
2022-01-03,1610612746,1610612750,2021,104.0,122.0,0,738158,0.041476355527461865,1.5910638879880592,1.5824292385674203
2022-01-02,1610612761,1610612752,2021,120.0,105.0,1,738157,1.2462154412549067,0.3254171990472204,1.5819372210135774
2022-01-02,1610612738,1610612753,2021,116.0,111.0,1,738157,0.9450306698230455,0.7721160304381047,1.5819372210135774
2022-01-02,1610612739,1610612754,2021,108.0,104.0,1,738157,0.3426611269593231,0.25096739381540634,1.5819372210135774
2022-01-02,1610612758,1610612748,2021,115.0,113.0,1,738157,0.8697344769650802,0.9210156409017328,1.5819372210135774
2022-01-02,1610612766,1610612756,2021,99.0,133.0,0,738157,-0.33500460876236465,2.410011745538014,1.5819372210135774
2022-01-02,1610612760,1610612742,2021,86.0,95.0,0,738157,-1.3138551159159135,-0.4190808532709201,1.5819372210135774
2022-01-02,1610612747,1610612750,2021,108.0,103.0,1,738157,0.3426611269593231,0.1765175885835923,1.5819372210135774
2022-01-01,1610612749,1610612740,2021,136.0,113.0,1,738156,2.450954526982352,0.9210156409017328,1.5814452034597342
2022-01-01,1610612765,1610612759,2021,117.0,116.0,1,738156,1.020326862681011,1.144365056597175,1.5814452034597342
2022-01-01,1610612764,1610612741,2021,119.0,120.0,0,738156,1.1709192483969415,1.4421642775244312,1.5814452034597342
2022-01-01,1610612751,1610612746,2021,116.0,120.0,0,738156,0.9450306698230455,1.4421642775244312,1.5814452034597342
2022-01-01,1610612745,1610612743,2021,111.0,124.0,0,738156,0.568549705533219,1.7399634984516874,1.5814452034597342
2022-01-01,1610612762,1610612744,2021,116.0,123.0,0,738156,0.9450306698230455,1.6655136932198733,1.5814452034597342
2021-12-31,1610612738,1610612756,2021,123.0,108.0,1,738155,1.4721040198288027,0.5487666147426625,1.580953185905891
2021-12-31,1610612754,1610612741,2021,106.0,108.0,0,738155,0.19206874124339246,0.5487666147426625,1.580953185905891
2021-12-31,1610612758,1610612742,2021,96.0,112.0,0,738155,-0.5608931873362606,0.8465658356699187,1.580953185905891
2021-12-31,1610612745,1610612748,2021,110.0,120.0,0,738155,0.4932535126752537,1.4421642775244312,1.580953185905891
2021-12-31,1610612739,1610612737,2021,118.0,121.0,0,738155,1.095623055538976,1.516614082756245,1.580953185905891
2021-12-31,1610612761,1610612746,2021,116.0,108.0,1,738155,0.9450306698230455,0.5487666147426625,1.580953185905891
2021-12-31,1610612763,1610612759,2021,118.0,105.0,1,738155,1.095623055538976,0.3254171990472204,1.580953185905891
2021-12-31,1610612760,1610612752,2021,95.0,80.0,1,738155,-0.6361893801942259,-1.535827931748131,1.580953185905891
2021-12-31,1610612762,1610612750,2021,120.0,108.0,1,738155,1.2462154412549067,0.5487666147426625,1.580953185905891
2021-12-31,1610612747,1610612757,2021,139.0,106.0,1,738155,2.6768431055562476,0.39986700427903443,1.580953185905891
